,tracker,work_start_date,work_start_hour,work_finish_date,work_finish_hour,duration,duration_seconds,ay,hafta,gün,hafta_günü,çeyrek,gün_saati
936,DD_234,2022-09-25,1900-01-01 00:00:00,2022-09-25,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,38,268,6,3,0
937,DD_126,2022-09-25,1900-01-01 00:00:00,2022-09-25,1900-01-01 23:54:00,0 days 23:54:00,86040.0,9,38,268,6,3,0
938,DD_185,2022-09-25,1900-01-01 04:58:00,2022-09-25,1900-01-01 23:59:00,0 days 19:01:00,68460.0,9,38,268,6,3,4
939,DD_126,2022-09-26,1900-01-01 00:10:00,2022-09-26,1900-01-01 23:59:00,0 days 23:49:00,85740.0,9,39,269,0,3,0
940,DD_185,2022-09-26,1900-01-01 00:00:00,2022-09-26,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,39,269,0,3,0
941,DD_234,2022-09-26,1900-01-01 00:00:00,2022-09-26,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,39,269,0,3,0
942,DD_126,2022-09-27,1900-01-01 00:00:00,2022-09-27,1900-01-01 23:47:00,0 days 23:47:00,85620.0,9,39,270,1,3,0
943,DD_185,2022-09-27,1900-01-01 00:00:00,2022-09-27,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,39,270,1,3,0
944,DD_234,2022-09-27,1900-01-01 00:00:00,2022-09-27,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,39,270,1,3,0
945,DD_234,2022-09-28,1900-01-01 00:00:00,2022-09-28,1900-01-01 23:55:00,0 days 23:55:00,86100.0,9,39,271,2,3,0
946,DD_126,2022-09-28,1900-01-01 00:19:00,2022-09-28,1900-01-01 23:59:00,0 days 23:40:00,85200.0,9,39,271,2,3,0
947,DD_185,2022-09-28,1900-01-01 00:00:00,2022-09-28,1900-01-01 23:48:00,0 days 23:48:00,85680.0,9,39,271,2,3,0
948,DD_126,2022-09-29,1900-01-01 00:02:00,2022-09-29,1900-01-01 23:59:00,0 days 23:57:00,86220.0,9,39,272,3,3,0
949,DD_185,2022-09-29,1900-01-01 00:12:00,2022-09-29,1900-01-01 23:59:00,0 days 23:47:00,85620.0,9,39,272,3,3,0
950,DD_234,2022-09-29,1900-01-01 00:00:00,2022-09-29,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,39,272,3,3,0
951,DD_126,2022-09-30,1900-01-01 00:00:00,2022-09-30,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,39,273,4,3,0
952,DD_234,2022-09-30,1900-01-01 00:00:00,2022-09-30,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,39,273,4,3,0
953,DD_185,2022-09-30,1900-01-01 00:02:00,2022-09-30,1900-01-01 23:53:00,0 days 23:51:00,85860.0,9,39,273,4,3,0
954,DD_126,2022-10-01,1900-01-01 00:00:00,2022-10-01,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,39,274,5,4,0
955,DD_185,2022-10-01,1900-01-01 00:11:00,2022-10-01,1900-01-01 23:59:00,0 days 23:48:00,85680.0,10,39,274,5,4,0
956,DD_234,2022-10-01,1900-01-01 00:00:00,2022-10-01,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,39,274,5,4,0
957,DD_126,2022-10-02,1900-01-01 00:00:00,2022-10-02,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,39,275,6,4,0
958,DD_185,2022-10-02,1900-01-01 00:01:00,2022-10-02,1900-01-01 23:59:00,0 days 23:58:00,86280.0,10,39,275,6,4,0
959,DD_234,2022-10-02,1900-01-01 00:00:00,2022-10-02,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,39,275,6,4,0
960,DD_185,2022-10-03,1900-01-01 00:00:00,2022-10-03,1900-01-01 23:48:00,0 days 23:48:00,85680.0,10,40,276,0,4,0
961,DD_126,2022-10-03,1900-01-01 00:00:00,2022-10-03,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,40,276,0,4,0
962,DD_234,2022-10-03,1900-01-01 00:00:00,2022-10-03,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,40,276,0,4,0
963,DD_126,2022-10-04,1900-01-01 00:00:00,2022-10-04,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,40,277,1,4,0
964,DD_185,2022-10-04,1900-01-01 00:54:00,2022-10-04,1900-01-01 23:59:00,0 days 23:05:00,83100.0,10,40,277,1,4,0
965,DD_234,2022-10-04,1900-01-01 00:00:00,2022-10-04,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,40,277,1,4,0
966,DD_234,2022-10-05,1900-01-01 00:00:00,2022-10-05,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,40,278,2,4,0
967,DD_185,2022-10-05,1900-01-01 00:00:00,2022-10-05,1900-01-01 17:28:00,0 days 17:28:00,62880.0,10,40,278,2,4,0
968,DD_126,2022-10-05,1900-01-01 00:00:00,2022-10-05,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,40,278,2,4,0
969,DD_234,2022-10-06,1900-01-01 00:00:00,2022-10-06,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,40,279,3,4,0
970,DD_185,2022-10-06,1900-01-01 10:57:00,2022-10-06,1900-01-01 22:04:00,0 days 11:07:00,40020.0,10,40,279,3,4,10
971,DD_126,2022-10-06,1900-01-01 00:00:00,2022-10-06,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,40,279,3,4,0
972,DD_126,2022-10-07,1900-01-01 00:00:00,2022-10-07,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,40,280,4,4,0
973,DD_234,2022-10-07,1900-01-01 00:00:00,2022-10-07,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,40,280,4,4,0
974,DD_185,2022-10-07,1900-01-01 04:06:00,2022-10-07,1900-01-01 21:32:00,0 days 17:26:00,62760.0,10,40,280,4,4,4
975,HD_022,2022-10-07,1900-01-01 13:47:00,2022-10-07,1900-01-01 23:56:00,0 days 10:09:00,36540.0,10,40,280,4,4,13
976,HD_022,2022-10-08,1900-01-01 00:03:00,2022-10-08,1900-01-01 23:47:00,0 days 23:44:00,85440.0,10,40,281,5,4,0
977,DD_234,2022-10-08,1900-01-01 00:00:00,2022-10-08,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,40,281,5,4,0
978,DD_126,2022-10-08,1900-01-01 00:00:00,2022-10-08,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,40,281,5,4,0
979,DD_234,2022-10-09,1900-01-01 00:00:00,2022-10-09,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,40,282,6,4,0
980,HD_022,2022-10-09,1900-01-01 00:09:00,2022-10-09,1900-01-01 23:59:00,0 days 23:50:00,85800.0,10,40,282,6,4,0
981,DD_126,2022-10-09,1900-01-01 00:00:00,2022-10-09,1900-01-01 23:45:00,0 days 23:45:00,85500.0,10,40,282,6,4,0
982,DD_234,2022-10-10,1900-01-01 00:00:00,2022-10-10,1900-01-01 23:58:00,0 days 23:58:00,86280.0,10,41,283,0,4,0
983,HD_022,2022-10-10,1900-01-01 00:00:00,2022-10-10,1900-01-01 23:57:00,0 days 23:57:00,86220.0,10,41,283,0,4,0
984,DD_185,2022-10-10,1900-01-01 12:34:00,2022-10-10,1900-01-01 13:52:00,0 days 01:18:00,4680.0,10,41,283,0,4,12
985,DD_126,2022-10-10,1900-01-01 00:19:00,2022-10-10,1900-01-01 23:59:00,0 days 23:40:00,85200.0,10,41,283,0,4,0
986,DD_185,2022-10-11,1900-01-01 07:15:00,2022-10-11,1900-01-01 23:59:00,0 days 16:44:00,60240.0,10,41,284,1,4,7
987,DD_234,2022-10-11,1900-01-01 00:01:00,2022-10-11,1900-01-01 23:59:00,0 days 23:58:00,86280.0,10,41,284,1,4,0
988,HD_022,2022-10-11,1900-01-01 00:00:00,2022-10-11,1900-01-01 23:54:00,0 days 23:54:00,86040.0,10,41,284,1,4,0
989,DD_126,2022-10-11,1900-01-01 00:00:00,2022-10-11,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,41,284,1,4,0
990,DD_234,2022-10-12,1900-01-01 00:00:00,2022-10-12,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,41,285,2,4,0
991,DD_126,2022-10-12,1900-01-01 00:00:00,2022-10-12,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,41,285,2,4,0
992,HD_022,2022-10-12,1900-01-01 00:23:00,2022-10-12,1900-01-01 23:58:00,0 days 23:35:00,84900.0,10,41,285,2,4,0
993,DD_185,2022-10-12,1900-01-01 00:00:00,2022-10-12,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,41,285,2,4,0
994,DD_234,2022-10-13,1900-01-01 00:00:00,2022-10-13,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,41,286,3,4,0
995,DD_126,2022-10-13,1900-01-01 00:00:00,2022-10-13,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,41,286,3,4,0
996,HD_022,2022-10-13,1900-01-01 00:17:00,2022-10-13,1900-01-01 23:47:00,0 days 23:30:00,84600.0,10,41,286,3,4,0
997,DD_185,2022-10-13,1900-01-01 00:00:00,2022-10-13,1900-01-01 23:57:00,0 days 23:57:00,86220.0,10,41,286,3,4,0
998,HD_022,2022-10-14,1900-01-01 00:20:00,2022-10-14,1900-01-01 23:54:00,0 days 23:34:00,84840.0,10,41,287,4,4,0
999,DD_126,2022-10-14,1900-01-01 00:04:00,2022-10-14,1900-01-01 23:59:00,0 days 23:55:00,86100.0,10,41,287,4,4,0
1000,DD_234,2022-10-14,1900-01-01 00:00:00,2022-10-14,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,41,287,4,4,0
1001,DD_185,2022-10-14,1900-01-01 00:03:00,2022-10-14,1900-01-01 23:59:00,0 days 23:56:00,86160.0,10,41,287,4,4,0
1002,HD_022,2022-10-15,1900-01-01 00:03:00,2022-10-15,1900-01-01 23:58:00,0 days 23:55:00,86100.0,10,41,288,5,4,0
1003,DD_126,2022-10-15,1900-01-01 00:00:00,2022-10-15,1900-01-01 23:58:00,0 days 23:58:00,86280.0,10,41,288,5,4,0
1004,DD_185,2022-10-15,1900-01-01 00:00:00,2022-10-15,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,41,288,5,4,0
1005,DD_234,2022-10-15,1900-01-01 00:00:00,2022-10-15,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,41,288,5,4,0
1006,DD_126,2022-10-16,1900-01-01 00:00:00,2022-10-16,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,41,289,6,4,0
1007,DD_234,2022-10-16,1900-01-01 00:00:00,2022-10-16,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,41,289,6,4,0
1008,DD_185,2022-10-16,1900-01-01 00:00:00,2022-10-16,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,41,289,6,4,0
1009,HD_022,2022-10-16,1900-01-01 00:00:00,2022-10-16,1900-01-01 23:58:00,0 days 23:58:00,86280.0,10,41,289,6,4,0
1010,DD_234,2022-10-17,1900-01-01 00:00:00,2022-10-17,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,42,290,0,4,0
1011,DD_185,2022-10-17,1900-01-01 00:00:00,2022-10-17,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,42,290,0,4,0
1012,HD_022,2022-10-17,1900-01-01 00:00:00,2022-10-17,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,42,290,0,4,0
1013,DD_126,2022-10-17,1900-01-01 00:00:00,2022-10-17,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,42,290,0,4,0
1014,HD_022,2022-10-18,1900-01-01 00:00:00,2022-10-18,1900-01-01 23:58:00,0 days 23:58:00,86280.0,10,42,291,1,4,0
1015,DD_126,2022-10-18,1900-01-01 00:00:00,2022-10-18,1900-01-01 23:57:00,0 days 23:57:00,86220.0,10,42,291,1,4,0
1016,DD_234,2022-10-18,1900-01-01 00:00:00,2022-10-18,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,42,291,1,4,0
1017,DD_185,2022-10-18,1900-01-01 00:00:00,2022-10-18,1900-01-01 23:58:00,0 days 23:58:00,86280.0,10,42,291,1,4,0
1018,HD_022,2022-10-19,1900-01-01 00:03:00,2022-10-19,1900-01-01 23:56:00,0 days 23:53:00,85980.0,10,42,292,2,4,0
1019,DD_185,2022-10-19,1900-01-01 00:00:00,2022-10-19,1900-01-01 23:42:00,0 days 23:42:00,85320.0,10,42,292,2,4,0
1020,DD_234,2022-10-19,1900-01-01 00:00:00,2022-10-19,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,42,292,2,4,0
1021,DD_126,2022-10-19,1900-01-01 00:13:00,2022-10-19,1900-01-01 23:52:00,0 days 23:39:00,85140.0,10,42,292,2,4,0
1022,DD_126,2022-10-20,1900-01-01 00:14:00,2022-10-20,1900-01-01 23:59:00,0 days 23:45:00,85500.0,10,42,293,3,4,0
1023,DD_185,2022-10-20,1900-01-01 00:26:00,2022-10-20,1900-01-01 23:59:00,0 days 23:33:00,84780.0,10,42,293,3,4,0
1024,DD_234,2022-10-20,1900-01-01 00:00:00,2022-10-20,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,42,293,3,4,0
1025,HD_022,2022-10-20,1900-01-01 00:07:00,2022-10-20,1900-01-01 23:59:00,0 days 23:52:00,85920.0,10,42,293,3,4,0
1026,DD_234,2022-10-21,1900-01-01 00:00:00,2022-10-21,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,42,294,4,4,0
1027,DD_185,2022-10-21,1900-01-01 00:00:00,2022-10-21,1900-01-01 23:58:00,0 days 23:58:00,86280.0,10,42,294,4,4,0
1028,HD_022,2022-10-21,1900-01-01 00:00:00,2022-10-21,1900-01-01 23:58:00,0 days 23:58:00,86280.0,10,42,294,4,4,0
1029,DD_126,2022-10-21,1900-01-01 00:00:00,2022-10-21,1900-01-01 23:57:00,0 days 23:57:00,86220.0,10,42,294,4,4,0
1030,DD_126,2022-10-22,1900-01-01 00:15:00,2022-10-22,1900-01-01 23:59:00,0 days 23:44:00,85440.0,10,42,295,5,4,0
1031,DD_234,2022-10-22,1900-01-01 00:00:00,2022-10-22,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,42,295,5,4,0
1032,HD_022,2022-10-22,1900-01-01 00:03:00,2022-10-22,1900-01-01 23:57:00,0 days 23:54:00,86040.0,10,42,295,5,4,0
1033,DD_185,2022-10-22,1900-01-01 00:04:00,2022-10-22,1900-01-01 23:59:00,0 days 23:55:00,86100.0,10,42,295,5,4,0
1034,HD_022,2022-10-23,1900-01-01 00:02:00,2022-10-23,1900-01-01 23:56:00,0 days 23:54:00,86040.0,10,42,296,6,4,0
1035,DD_185,2022-10-23,1900-01-01 00:00:00,2022-10-23,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,42,296,6,4,0
1036,DD_234,2022-10-23,1900-01-01 00:00:00,2022-10-23,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,42,296,6,4,0
1037,DD_126,2022-10-23,1900-01-01 00:00:00,2022-10-23,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,42,296,6,4,0
1038,HD_022,2022-10-24,1900-01-01 00:00:00,2022-10-24,1900-01-01 23:43:00,0 days 23:43:00,85380.0,10,43,297,0,4,0
1039,DD_126,2022-10-24,1900-01-01 00:00:00,2022-10-24,1900-01-01 23:29:00,0 days 23:29:00,84540.0,10,43,297,0,4,0
1040,DD_185,2022-10-24,1900-01-01 00:02:00,2022-10-24,1900-01-01 23:59:00,0 days 23:57:00,86220.0,10,43,297,0,4,0
1041,DD_234,2022-10-24,1900-01-01 00:00:00,2022-10-24,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,43,297,0,4,0
1042,DD_185,2022-10-25,1900-01-01 00:00:00,2022-10-25,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,43,298,1,4,0
1043,HD_022,2022-10-25,1900-01-01 00:10:00,2022-10-25,1900-01-01 23:59:00,0 days 23:49:00,85740.0,10,43,298,1,4,0
1044,DD_234,2022-10-25,1900-01-01 00:00:00,2022-10-25,1900-01-01 23:57:00,0 days 23:57:00,86220.0,10,43,298,1,4,0
1045,DD_126,2022-10-25,1900-01-01 00:10:00,2022-10-25,1900-01-01 23:45:00,0 days 23:35:00,84900.0,10,43,298,1,4,0
1046,DD_126,2022-10-26,1900-01-01 00:10:00,2022-10-26,1900-01-01 23:59:00,0 days 23:49:00,85740.0,10,43,299,2,4,0
1047,DD_234,2022-10-26,1900-01-01 00:03:00,2022-10-26,1900-01-01 23:54:00,0 days 23:51:00,85860.0,10,43,299,2,4,0
1048,DD_185,2022-10-26,1900-01-01 00:00:00,2022-10-26,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,43,299,2,4,0
1049,HD_022,2022-10-26,1900-01-01 00:00:00,2022-10-26,1900-01-01 23:57:00,0 days 23:57:00,86220.0,10,43,299,2,4,0
1050,HD_022,2022-10-27,1900-01-01 00:00:00,2022-10-27,1900-01-01 23:51:00,0 days 23:51:00,85860.0,10,43,300,3,4,0
1051,DD_126,2022-10-27,1900-01-01 00:00:00,2022-10-27,1900-01-01 23:55:00,0 days 23:55:00,86100.0,10,43,300,3,4,0
1052,DD_185,2022-10-27,1900-01-01 00:00:00,2022-10-27,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,43,300,3,4,0
1053,DD_234,2022-10-27,1900-01-01 00:21:00,2022-10-27,1900-01-01 23:59:00,0 days 23:38:00,85080.0,10,43,300,3,4,0
1054,DD_126,2022-10-28,1900-01-01 00:01:00,2022-10-28,1900-01-01 23:58:00,0 days 23:57:00,86220.0,10,43,301,4,4,0
1055,HD_022,2022-10-28,1900-01-01 00:08:00,2022-10-28,1900-01-01 23:59:00,0 days 23:51:00,85860.0,10,43,301,4,4,0
1056,DD_234,2022-10-28,1900-01-01 00:00:00,2022-10-28,1900-01-01 23:57:00,0 days 23:57:00,86220.0,10,43,301,4,4,0
1057,DD_185,2022-10-28,1900-01-01 00:00:00,2022-10-28,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,43,301,4,4,0
1058,HD_022,2022-10-29,1900-01-01 00:01:00,2022-10-29,1900-01-01 23:56:00,0 days 23:55:00,86100.0,10,43,302,5,4,0
1059,DD_185,2022-10-29,1900-01-01 00:00:00,2022-10-29,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,43,302,5,4,0
1060,DD_126,2022-10-29,1900-01-01 00:00:00,2022-10-29,1900-01-01 23:47:00,0 days 23:47:00,85620.0,10,43,302,5,4,0
1061,DD_234,2022-10-29,1900-01-01 00:01:00,2022-10-29,1900-01-01 11:18:00,0 days 11:17:00,40620.0,10,43,302,5,4,0
1062,HD_022,2022-10-30,1900-01-01 00:23:00,2022-10-30,1900-01-01 23:59:00,0 days 23:36:00,84960.0,10,43,303,6,4,0
1063,DD_185,2022-10-30,1900-01-01 00:00:00,2022-10-30,1900-01-01 23:56:00,0 days 23:56:00,86160.0,10,43,303,6,4,0
1064,DD_126,2022-10-30,1900-01-01 00:01:00,2022-10-30,1900-01-01 23:59:00,0 days 23:58:00,86280.0,10,43,303,6,4,0
1065,DD_185,2022-10-31,1900-01-01 00:02:00,2022-10-31,1900-01-01 23:59:00,0 days 23:57:00,86220.0,10,44,304,0,4,0
1066,DD_234,2022-10-31,1900-01-01 13:56:00,2022-10-31,1900-01-01 13:56:00,0 days 00:00:00,0.0,10,44,304,0,4,13
1067,HD_022,2022-10-31,1900-01-01 00:22:00,2022-10-31,1900-01-01 23:59:00,0 days 23:37:00,85020.0,10,44,304,0,4,0
1068,DD_126,2022-10-31,1900-01-01 00:00:00,2022-10-31,1900-01-01 23:59:00,0 days 23:59:00,86340.0,10,44,304,0,4,0
1069,DD_185,2022-11-01,1900-01-01 00:05:00,2022-11-01,1900-01-01 23:59:00,0 days 23:54:00,86040.0,11,44,305,1,4,0
1070,DD_126,2022-11-01,1900-01-01 00:01:00,2022-11-01,1900-01-01 23:59:00,0 days 23:58:00,86280.0,11,44,305,1,4,0
1071,HD_022,2022-11-01,1900-01-01 00:00:00,2022-11-01,1900-01-01 23:57:00,0 days 23:57:00,86220.0,11,44,305,1,4,0
1072,DD_126,2022-11-02,1900-01-01 00:00:00,2022-11-02,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,44,306,2,4,0
1073,HD_022,2022-11-02,1900-01-01 00:08:00,2022-11-02,1900-01-01 23:58:00,0 days 23:50:00,85800.0,11,44,306,2,4,0
1074,DD_185,2022-11-02,1900-01-01 00:00:00,2022-11-02,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,44,306,2,4,0
1075,HD_022,2022-11-03,1900-01-01 00:00:00,2022-11-03,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,44,307,3,4,0
1076,DD_126,2022-11-03,1900-01-01 00:00:00,2022-11-03,1900-01-01 23:58:00,0 days 23:58:00,86280.0,11,44,307,3,4,0
1077,DD_185,2022-11-03,1900-01-01 00:00:00,2022-11-03,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,44,307,3,4,0
1078,HD_022,2022-11-04,1900-01-01 00:00:00,2022-11-04,1900-01-01 23:56:00,0 days 23:56:00,86160.0,11,44,308,4,4,0
1079,DD_234,2022-11-04,1900-01-01 00:31:00,2022-11-04,1900-01-01 00:49:00,0 days 00:18:00,1080.0,11,44,308,4,4,0
1080,DD_126,2022-11-04,1900-01-01 00:01:00,2022-11-04,1900-01-01 23:59:00,0 days 23:58:00,86280.0,11,44,308,4,4,0
1081,DD_185,2022-11-04,1900-01-01 00:00:00,2022-11-04,1900-01-01 23:58:00,0 days 23:58:00,86280.0,11,44,308,4,4,0
1082,DD_126,2022-11-05,1900-01-01 00:00:00,2022-11-05,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,44,309,5,4,0
1083,HD_022,2022-11-05,1900-01-01 00:02:00,2022-11-05,1900-01-01 23:53:00,0 days 23:51:00,85860.0,11,44,309,5,4,0
1084,DD_185,2022-11-05,1900-01-01 00:00:00,2022-11-05,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,44,309,5,4,0
1085,HD_022,2022-11-06,1900-01-01 00:17:00,2022-11-06,1900-01-01 23:56:00,0 days 23:39:00,85140.0,11,44,310,6,4,0
1086,DD_126,2022-11-06,1900-01-01 00:00:00,2022-11-06,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,44,310,6,4,0
1087,DD_185,2022-11-06,1900-01-01 00:00:00,2022-11-06,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,44,310,6,4,0
1088,DD_126,2022-11-07,1900-01-01 00:00:00,2022-11-07,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,45,311,0,4,0
1089,HD_022,2022-11-07,1900-01-01 00:01:00,2022-11-07,1900-01-01 23:59:00,0 days 23:58:00,86280.0,11,45,311,0,4,0
1090,DD_185,2022-11-07,1900-01-01 00:00:00,2022-11-07,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,45,311,0,4,0
1091,DD_126,2022-11-08,1900-01-01 00:00:00,2022-11-08,1900-01-01 23:58:00,0 days 23:58:00,86280.0,11,45,312,1,4,0
1092,HD_022,2022-11-08,1900-01-01 00:00:00,2022-11-08,1900-01-01 23:56:00,0 days 23:56:00,86160.0,11,45,312,1,4,0
1093,DD_185,2022-11-08,1900-01-01 00:00:00,2022-11-08,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,45,312,1,4,0
1094,DD_126,2022-11-09,1900-01-01 00:17:00,2022-11-09,1900-01-01 23:59:00,0 days 23:42:00,85320.0,11,45,313,2,4,0
1095,HD_022,2022-11-09,1900-01-01 00:23:00,2022-11-09,1900-01-01 23:59:00,0 days 23:36:00,84960.0,11,45,313,2,4,0
1096,DD_185,2022-11-09,1900-01-01 00:00:00,2022-11-09,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,45,313,2,4,0
1097,DD_126,2022-11-10,1900-01-01 00:00:00,2022-11-10,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,45,314,3,4,0
1098,HD_022,2022-11-10,1900-01-01 00:01:00,2022-11-10,1900-01-01 23:59:00,0 days 23:58:00,86280.0,11,45,314,3,4,0
1099,DD_185,2022-11-10,1900-01-01 00:00:00,2022-11-10,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,45,314,3,4,0
1100,HD_022,2022-11-11,1900-01-01 00:00:00,2022-11-11,1900-01-01 23:58:00,0 days 23:58:00,86280.0,11,45,315,4,4,0
1101,DD_185,2022-11-11,1900-01-01 00:01:00,2022-11-11,1900-01-01 23:59:00,0 days 23:58:00,86280.0,11,45,315,4,4,0
1102,DD_126,2022-11-11,1900-01-01 00:00:00,2022-11-11,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,45,315,4,4,0
1103,DD_234,2022-11-12,1900-01-01 14:22:00,2022-11-12,1900-01-01 23:33:00,0 days 09:11:00,33060.0,11,45,316,5,4,14
1104,DD_126,2022-11-12,1900-01-01 00:00:00,2022-11-12,1900-01-01 23:57:00,0 days 23:57:00,86220.0,11,45,316,5,4,0
1105,DD_185,2022-11-12,1900-01-01 00:00:00,2022-11-12,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,45,316,5,4,0
1106,HD_022,2022-11-12,1900-01-01 00:00:00,2022-11-12,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,45,316,5,4,0
1107,DD_234,2022-11-13,1900-01-01 00:00:00,2022-11-13,1900-01-01 11:00:00,0 days 11:00:00,39600.0,11,45,317,6,4,0
1108,DD_185,2022-11-13,1900-01-01 00:00:00,2022-11-13,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,45,317,6,4,0
1109,DD_126,2022-11-13,1900-01-01 00:00:00,2022-11-13,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,45,317,6,4,0
1110,HD_022,2022-11-13,1900-01-01 00:00:00,2022-11-13,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,45,317,6,4,0
1111,DD_185,2022-11-14,1900-01-01 00:01:00,2022-11-14,1900-01-01 19:01:00,0 days 19:00:00,68400.0,11,46,318,0,4,0
1112,DD_126,2022-11-14,1900-01-01 00:00:00,2022-11-14,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,46,318,0,4,0
1113,HD_022,2022-11-14,1900-01-01 00:00:00,2022-11-14,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,46,318,0,4,0
1114,DD_234,2022-11-14,1900-01-01 13:29:00,2022-11-14,1900-01-01 23:59:00,0 days 10:30:00,37800.0,11,46,318,0,4,13
1115,DD_185,2022-11-15,1900-01-01 08:30:00,2022-11-15,1900-01-01 23:55:00,0 days 15:25:00,55500.0,11,46,319,1,4,8
1116,HD_022,2022-11-15,1900-01-01 00:02:00,2022-11-15,1900-01-01 23:59:00,0 days 23:57:00,86220.0,11,46,319,1,4,0
1117,DD_126,2022-11-15,1900-01-01 00:00:00,2022-11-15,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,46,319,1,4,0
1118,DD_234,2022-11-15,1900-01-01 00:00:00,2022-11-15,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,46,319,1,4,0
1119,DD_234,2022-11-16,1900-01-01 00:00:00,2022-11-16,1900-01-01 23:59:00,0 days 23:59:00,86340.0,11,46,320,2,4,0
1120,HD_022,2022-11-16,1900-01-01 00:00:00,2022-11-16,1900-01-01 23:57:00,0 days 23:57:00,86220.0,11,46,320,2,4,0
1121,DD_185,2022-11-16,1900-01-01 00:01:00,2022-11-16,1900-01-01 23:59:00,0 days 23:58:00,86280.0,11,46,320,2,4,0
